newlyConst,balcony,picturecount,hasKitchen,cellar,baseRent,livingSpace,lift,noRooms,garden,big_cities,new_ads,condition_first_time_use,condition_first_time_use_after_refurbishment,condition_fully_renovated,condition_mint_condition,condition_modernized,condition_need_of_renovation,condition_negotiable,condition_refurbished,condition_well_kept,interiorQual_luxury,interiorQual_normal,interiorQual_simple,interiorQual_sophisticated,typeOfFlat_apartment,typeOfFlat_ground_floor,typeOfFlat_half_basement,typeOfFlat_loft,typeOfFlat_maisonette,typeOfFlat_other,typeOfFlat_penthouse,typeOfFlat_raised_ground_floor,typeOfFlat_roof_storey,typeOfFlat_terraced_flat
False,True,10,False,True,520.0,74.24,True,3.0,False,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,9,True,False,300.0,34.0,False,1.0,False,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,12,False,True,474.0,57.1,False,3.0,False,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,10,False,True,345.0,69.0,False,2.5,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,17,True,False,1098.0,126.0,False,3.0,True,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,40,False,True,485.0,78.0,False,3.5,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,False,19,True,True,399.0,62.0,False,3.5,True,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,False,1,False,True,660.0,55.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,8,False,True,420.0,70.0,False,3.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,5,True,False,893.09,69.5,True,2.0,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
True,True,5,False,True,598.5,63.0,True,2.0,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
False,False,6,False,False,785.0,71.4,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
False,False,19,True,False,420.0,45.0,False,2.0,False,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,False,6,False,True,450.0,32.9,False,1.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,7,False,True,510.0,60.0,False,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,20,True,False,764.0,69.0,False,2.0,False,True,True,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,7,False,True,425.0,71.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
False,True,20,False,True,830.0,102.92,False,3.0,False,False,True,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,6,True,False,680.0,41.8,True,2.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,23,False,True,420.0,62.0,False,2.5,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,13,True,True,1073.5,113.0,False,4.0,False,False,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
False,False,6,True,True,292.81,39.25,False,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,12,False,True,520.0,82.0,False,3.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
False,True,12,False,False,680.0,88.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,3,False,True,323.82,54.15,False,2.0,False,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,5,False,True,349.0,57.93,False,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,20,True,True,474.75,68.31,False,2.5,False,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
True,True,11,True,True,1100.0,55.0,True,2.0,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,12,False,True,320.0,42.0,False,2.5,False,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,9,True,True,620.0,95.0,False,3.0,False,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,16,True,True,690.0,130.0,False,3.0,False,False,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,9,False,True,401.9,65.8,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,7,False,True,369.0,62.12,False,2.5,False,False,True,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
False,True,5,True,True,1590.0,91.61,True,3.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
True,True,4,False,True,1019.48,92.68,True,2.5,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,16,False,True,790.0,89.0,True,3.5,False,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,7,False,True,298.0,54.8,False,3.5,True,False,True,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,False,7,False,True,290.0,47.0,False,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,False,21,False,True,1000.0,160.0,False,5.0,True,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,False,4,False,False,300.0,51.0,False,2.0,True,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,13,False,True,1095.0,95.0,False,3.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,False,12,True,False,900.0,90.0,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,False,7,False,True,385.0,60.0,False,3.0,False,False,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,9,False,True,1548.75,147.5,True,4.0,False,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
False,True,10,True,False,310.0,51.0,False,1.5,True,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,False,3,False,False,260.0,40.0,False,2.0,False,True,True,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
True,True,9,False,True,1580.0,99.0,True,4.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,12,False,True,340.0,65.04,False,3.0,False,True,True,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,False,9,False,True,910.0,89.0,False,3.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,7,False,True,300.0,55.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
True,True,5,False,True,1458.0,115.0,True,3.0,False,True,True,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
False,True,10,True,True,760.0,90.0,False,3.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,7,False,False,399.63,72.66,False,4.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,12,False,True,1090.0,73.0,False,2.0,False,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
True,True,2,False,True,1103.4,113.0,True,4.0,False,True,True,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,15,False,True,1450.0,115.0,False,3.5,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
False,True,6,True,True,250.0,40.0,False,1.0,False,False,True,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,False,7,False,True,340.0,72.0,False,3.0,True,False,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,8,False,True,480.0,80.0,False,3.0,False,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,10,True,True,640.0,67.5,False,2.0,False,False,True,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,6,False,False,525.1,77.22,True,3.0,False,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,24,False,True,850.0,80.0,False,2.0,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
False,True,10,True,False,1300.0,120.0,False,5.0,True,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,False,17,False,True,500.0,87.0,False,3.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,False,10,True,True,1180.0,90.0,False,2.5,False,True,True,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
False,True,11,False,False,334.0,63.0,False,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,8,False,True,590.0,91.43,False,3.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,6,False,True,368.06,51.12,False,2.0,False,True,True,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,True,4,False,False,620.0,100.0,False,2.0,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,True,5,False,True,395.0,76.0,False,3.5,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,9,True,True,335.0,45.0,False,2.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,True,0,False,False,300.0,48.0,False,1.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,6,False,False,440.0,81.49,False,3.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,7,False,False,290.0,52.0,False,2.0,False,False,True,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
False,False,21,True,True,760.0,52.0,False,2.0,True,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,True,11,False,True,1100.0,115.0,False,4.0,False,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,15,False,True,502.81,71.83,True,2.0,False,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,23,True,True,930.0,68.0,False,3.0,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,24,False,True,1680.0,240.0,False,4.0,True,False,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
False,True,12,False,True,485.0,70.0,False,2.0,True,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
True,True,4,False,True,1452.0,121.0,True,3.0,True,True,True,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
False,False,12,True,False,765.0,35.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,11,False,True,610.0,56.2,True,2.0,True,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
True,True,12,False,True,1075.56,89.63,True,3.0,False,True,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
False,False,12,True,True,590.0,54.0,False,2.0,True,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,7,True,True,890.0,71.0,False,3.0,True,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,8,True,True,410.0,41.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,False,17,False,False,490.0,73.0,False,3.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,15,False,True,1760.0,160.0,True,3.0,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
False,True,20,False,True,413.0,52.0,False,2.0,True,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,9,False,True,485.0,70.0,False,3.0,False,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,10,False,True,980.0,83.0,False,2.0,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,11,False,True,260.0,66.0,False,3.0,True,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,8,False,True,470.0,90.0,False,3.0,False,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
False,True,10,False,True,599.0,94.79,True,4.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
True,True,3,False,True,1075.0,86.0,True,2.5,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
False,False,5,False,True,270.0,50.0,False,2.5,True,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,9,True,True,830.0,101.0,True,3.0,True,False,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,False,11,False,True,490.0,86.0,False,3.5,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,False,19,True,True,580.0,84.79,False,3.5,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,9,False,False,240.0,30.0,False,1.0,False,True,True,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
False,False,5,False,True,375.0,30.0,False,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
False,False,13,False,True,380.0,46.0,False,2.0,True,False,True,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,6,True,False,321.5,25.0,False,1.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,7,False,True,400.0,58.0,False,2.0,True,False,True,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,8,False,True,540.0,71.0,False,2.0,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,False,9,False,True,765.0,75.0,False,3.0,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,25,True,True,695.0,100.0,False,2.0,True,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
False,True,28,False,True,594.0,64.0,False,3.5,True,False,True,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,False,3,False,False,390.0,57.7,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,True,18,False,True,560.0,56.0,False,2.0,False,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,8,True,True,2340.0,138.0,True,4.0,True,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,True,15,True,True,880.0,116.0,True,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
False,True,7,True,True,410.0,64.0,False,3.0,True,True,True,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,False,17,True,False,450.0,67.0,False,3.0,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
False,True,19,True,False,1975.0,188.0,False,5.0,True,True,True,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
False,False,9,True,False,720.0,69.5,False,2.0,False,True,True,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,6,False,False,320.0,37.0,False,1.0,True,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,7,False,True,430.0,73.0,False,3.5,True,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,False,0,False,True,355.0,43.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,True,12,False,False,550.0,80.0,False,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,4,False,True,370.0,54.73,True,1.0,False,False,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
True,True,25,True,True,990.0,38.0,True,1.5,False,True,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,True,10,False,True,935.0,99.79,False,3.0,True,False,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,8,False,True,415.0,64.0,False,2.0,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,34,False,True,410.0,73.0,False,3.0,False,True,True,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,7,False,True,320.0,54.94,False,2.0,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,21,True,False,880.0,98.0,False,2.5,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
False,True,12,False,True,1125.0,125.0,False,5.0,True,False,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
False,False,1,False,True,340.0,54.0,False,2.0,True,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
False,True,12,True,False,2250.0,164.0,True,4.0,False,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
False,False,10,True,False,290.0,35.0,False,1.0,True,True,True,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
False,True,21,True,True,1390.0,120.0,False,3.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
True,True,6,False,False,695.0,84.0,False,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,11,True,False,850.0,105.0,False,3.0,True,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,12,False,True,690.0,65.0,False,3.5,True,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
False,True,17,False,True,690.0,71.0,True,2.0,True,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
False,True,8,True,True,910.0,57.4,True,2.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,14,False,True,580.0,69.35,False,3.0,False,True,True,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,9,True,True,500.0,83.0,False,3.0,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,24,False,True,245.0,49.31,False,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,True,6,False,True,480.0,68.0,False,3.5,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
True,True,27,True,True,795.0,78.66,True,2.0,True,False,True,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,12,False,False,329.59,53.16,False,2.0,False,True,True,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,False,5,False,False,350.0,75.0,False,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
False,True,13,False,True,640.0,71.0,False,3.0,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,5,False,False,730.0,90.0,False,3.0,False,False,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,14,True,True,1800.0,168.0,False,5.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
False,True,7,False,True,415.0,70.93,True,3.0,False,True,True,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,7,False,False,660.0,51.0,False,3.0,False,True,True,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
False,False,6,False,True,444.0,55.5,False,2.0,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,21,False,True,1104.0,92.0,False,3.0,False,True,True,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
True,False,9,True,False,950.0,45.0,True,1.5,False,True,True,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
False,True,10,False,True,850.0,93.04,True,3.0,False,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,13,False,True,320.0,70.0,True,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,10,True,True,750.0,115.0,False,3.0,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
False,True,14,False,True,510.0,68.0,False,3.0,False,False,True,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
False,True,21,False,True,1150.0,124.0,False,5.0,True,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,True,21,True,True,995.0,115.0,False,3.0,True,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,True,17,True,True,680.0,91.0,False,5.0,False,False,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
False,False,1,True,False,315.0,35.0,False,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,False,3,False,False,295.0,52.62,True,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,3,False,True,401.09,66.0,False,3.0,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
True,True,16,False,True,1429.23,129.93,True,4.0,False,True,True,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,8,False,True,415.0,49.82,False,2.0,True,False,True,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,True,18,True,True,1150.0,128.5,False,4.5,False,True,True,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
False,False,20,True,True,470.0,72.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,False,12,True,True,450.0,59.58,False,3.0,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,19,False,True,350.0,69.23,True,3.0,True,False,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,8,False,True,365.0,48.0,False,1.5,True,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
True,True,7,False,True,685.0,68.2,True,2.0,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,8,True,True,1005.0,94.62,True,3.0,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,0,True,True,400.0,56.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,12,False,True,630.0,77.0,False,2.0,False,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,6,False,True,419.61,77.0,True,3.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,39,True,True,969.0,136.0,False,4.0,True,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
False,False,5,False,True,430.0,56.0,False,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,10,False,True,370.0,65.0,False,2.0,False,False,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
True,True,13,False,True,895.0,80.16,True,3.0,False,True,True,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
